epoch,train_mse,grad_norm,alpha,val_mse,val_rel_l2,val_grad_mse
57,2.54922085e+00,3.02083323e+01,1.00000001e-01,1.13799698e-01,6.59239051e-02,4.77396310e+00
58,2.60268099e+00,2.89216677e+01,1.00000001e-01,2.86275735e-01,1.02585968e-01,8.79263339e+00
59,2.38928735e+00,2.58360117e+01,1.00000001e-01,1.53750526e-01,7.65022936e-02,6.60706051e+00
60,2.50325513e+00,2.71734673e+01,1.00000001e-01,1.66380789e-01,7.72610590e-02,6.40005097e+00
61,2.45741435e+00,2.68746560e+01,1.00000001e-01,1.50098067e-01,7.61947345e-02,6.22882751e+00
62,2.27261396e+00,2.56614118e+01,1.00000001e-01,2.61272043e-01,1.00416552e-01,9.01653286e+00
63,2.18142779e+00,2.34440449e+01,1.00000001e-01,1.43019031e-01,7.31799855e-02,5.61882742e+00
64,2.09237951e+00,2.41853677e+01,1.00000001e-01,1.08995737e-01,6.39483811e-02,5.62061299e+00
65,2.00278703e+00,2.27942876e+01,1.00000001e-01,1.12951544e-01,6.46426228e-02,5.11512520e+00
66,2.50573267e+00,2.81666360e+01,1.00000001e-01,3.00191159e-01,1.06919208e-01,1.15873007e+01
67,2.54596402e+00,2.60631624e+01,1.00000001e-01,1.39087147e-01,7.17208987e-02,6.38896117e+00
68,1.83601343e+00,2.19968484e+01,1.00000001e-01,1.97979804e-01,8.74417570e-02,6.15139455e+00
69,2.08148019e+00,2.25858312e+01,1.00000001e-01,1.00970578e-01,6.24976872e-02,4.97589489e+00
70,2.32938417e+00,2.24984714e+01,1.00000001e-01,8.46690547e-02,5.56036669e-02,4.68192926e+00
71,2.14394044e+00,2.39103313e+01,1.00000001e-01,2.38351562e-01,9.46173152e-02,8.14645855e+00
72,2.13553364e+00,2.34036983e+01,1.00000001e-01,1.23607320e-01,6.89498189e-02,5.21249390e+00
73,1.99031595e+00,2.19045378e+01,1.00000001e-01,1.31563927e-01,7.16898427e-02,5.23825293e+00
74,1.96854466e+00,2.20545764e+01,1.00000001e-01,1.13227961e-01,6.63698677e-02,5.19408987e+00
75,1.94594369e+00,2.19358235e+01,1.00000001e-01,6.51543802e-02,4.95718591e-02,3.98048674e+00
76,1.87124355e+00,2.09068136e+01,1.00000001e-01,1.33155175e-01,7.17775590e-02,5.26764573e+00
77,2.09709068e+00,2.19202014e+01,1.00000001e-01,1.99836506e-01,8.80964272e-02,7.28601507e+00
78,1.99848001e+00,2.08778881e+01,1.00000001e-01,1.50516436e-01,7.69417956e-02,6.42734638e+00
79,1.82568857e+00,2.01525984e+01,1.00000001e-01,1.75968539e-01,8.23583935e-02,7.27052324e+00
80,1.74301121e+00,1.84096605e+01,1.00000001e-01,1.10123864e-01,6.52221398e-02,4.48720114e+00
81,1.74668964e+00,1.87864600e+01,1.00000001e-01,6.28028250e-02,4.81375252e-02,3.45409542e+00
82,2.06478576e+00,2.12654994e+01,1.00000001e-01,1.22236864e-01,6.69073494e-02,5.35964095e+00
83,1.90405796e+00,2.04531063e+01,1.00000001e-01,1.51854025e-01,7.67083397e-02,6.71957995e+00
84,1.72983456e+00,1.80182361e+01,1.00000001e-01,8.82478543e-02,5.79248867e-02,4.04282773e+00
85,1.55875413e+00,1.75096648e+01,1.00000001e-01,8.56013573e-02,5.59427727e-02,3.54873160e+00
86,1.63621997e+00,1.72774206e+01,1.00000001e-01,9.01711643e-02,5.88826898e-02,4.42826697e+00
87,1.76638198e+00,1.85922034e+01,1.00000001e-01,1.67235081e-01,7.82612061e-02,6.30481346e+00
88,1.88651580e+00,1.90769996e+01,1.00000001e-01,1.33997409e-01,7.07804091e-02,4.91462431e+00
89,1.80877879e+00,1.74980204e+01,1.00000001e-01,7.44630388e-02,5.29347231e-02,3.48986892e+00
90,1.70044559e+00,1.77475825e+01,1.00000001e-01,8.19966214e-02,5.57477847e-02,3.56142499e+00
91,1.61047275e+00,1.70030322e+01,1.00000001e-01,2.36474782e-01,9.41891710e-02,6.37322895e+00
92,1.61297248e+00,1.70285286e+01,1.00000001e-01,1.08752933e-01,6.46054083e-02,5.27785371e+00
93,1.71826650e+00,1.65091896e+01,1.00000001e-01,9.95481229e-02,6.10042937e-02,4.33076837e+00
94,1.60859459e+00,1.68495212e+01,1.00000001e-01,7.79514318e-02,5.40342652e-02,3.98697222e+00
95,1.47210525e+00,1.64995097e+01,1.00000001e-01,9.49536430e-02,6.03514758e-02,3.87727138e+00
96,1.67935616e+00,1.86529840e+01,1.00000001e-01,7.59467666e-02,5.46029353e-02,4.22163853e+00
97,1.57523041e+00,1.73818370e+01,1.00000001e-01,1.59452778e-01,7.85738247e-02,5.61003014e+00
98,1.56903127e+00,1.66917895e+01,1.00000001e-01,1.79749698e-01,8.15907230e-02,5.68497440e+00
99,1.67518981e+00,1.71810738e+01,1.00000001e-01,1.15466760e-01,6.59054847e-02,4.65895928e+00
100,1.95110983e+00,1.95292269e+01,1.00000001e-01,1.13290192e-01,6.53634842e-02,4.61108899e+00
101,1.45680080e+00,1.56779314e+01,1.00000001e-01,5.56531596e-02,4.53753211e-02,3.04592230e+00
102,1.43605759e+00,1.47947931e+01,1.00000001e-01,8.94995449e-02,5.78143525e-02,3.20562814e+00
103,1.49512000e+00,1.50329148e+01,1.00000001e-01,5.88351945e-02,4.61688623e-02,3.00418573e+00
104,1.26396298e+00,1.33349887e+01,1.00000001e-01,9.28175654e-02,5.82039889e-02,4.08691507e+00
105,1.45288461e+00,1.51616199e+01,1.00000001e-01,6.24047248e-02,4.75887043e-02,3.22073526e+00
106,1.30034802e+00,1.40291591e+01,1.00000001e-01,1.71407390e-01,8.00846179e-02,5.60239724e+00
107,1.49097142e+00,1.61769528e+01,1.00000001e-01,1.27799084e-01,6.65021347e-02,5.19977478e+00
108,1.30935955e+00,1.35569297e+01,1.00000001e-01,4.74428100e-02,4.03881523e-02,2.72122688e+00
109,1.18053959e+00,1.26537272e+01,1.00000001e-01,7.13862592e-02,5.13913712e-02,3.49346872e+00
110,1.29365637e+00,1.32757416e+01,1.00000001e-01,9.04695353e-02,5.82695019e-02,3.71887367e+00
111,1.43850621e+00,1.46614297e+01,1.00000001e-01,8.24340413e-02,5.61097680e-02,3.71026584e+00
112,1.34077975e+00,1.40256232e+01,1.00000001e-01,8.89209601e-02,5.78603919e-02,3.14460841e+00
113,1.27874745e+00,1.38693458e+01,1.00000001e-01,9.77889595e-02,6.00817868e-02,3.91763128e+00
114,1.60061181e+00,1.61700381e+01,1.00000001e-01,1.76108844e-01,8.24053772e-02,5.48030817e+00
115,1.63547677e+00,1.56222603e+01,1.00000001e-01,9.96658564e-02,6.10912818e-02,3.97070791e+00
116,1.27104642e+00,1.37747822e+01,1.00000001e-01,1.06781511e-01,6.34588826e-02,4.08770614e+00
117,1.23405783e+00,1.25564229e+01,1.00000001e-01,8.10152905e-02,5.52927476e-02,3.99814846e+00
118,1.25224018e+00,1.30455939e+01,1.00000001e-01,1.59635018e-01,7.82654506e-02,5.63912962e+00
119,1.34627078e+00,1.30934515e+01,1.00000001e-01,9.20971480e-02,5.98402281e-02,4.06665090e+00
120,1.41176933e+00,1.43531069e+01,1.00000001e-01,8.91042363e-02,5.81970779e-02,4.40825703e+00
121,1.45061288e+00,1.48156478e+01,1.00000001e-01,1.28558482e-01,6.84539034e-02,4.89583285e+00
122,1.21322771e+00,1.20180431e+01,1.00000001e-01,1.04768504e-01,6.28532716e-02,3.39546878e+00
123,1.18057680e+00,1.26347261e+01,1.00000001e-01,9.83107130e-02,6.08582170e-02,3.90242808e+00
124,1.19380099e+00,1.20146144e+01,1.00000001e-01,5.93254867e-02,4.66636565e-02,3.07706787e+00
125,1.31976272e+00,1.36692029e+01,1.00000001e-01,5.56225219e-02,4.53036164e-02,2.52054973e+00
126,1.09590917e+00,1.12029759e+01,1.00000001e-01,7.40032348e-02,5.28526031e-02,3.55779254e+00
127,1.10206076e+00,1.15634133e+01,1.00000001e-01,9.68084037e-02,6.01002007e-02,3.60095787e+00
128,1.13097889e+00,1.15343979e+01,1.00000001e-01,9.36086000e-02,5.88897057e-02,3.33249367e+00
129,1.21642476e+00,1.27295958e+01,1.00000001e-01,5.50103828e-02,4.44066181e-02,2.58302247e+00
130,1.29602960e+00,1.28339672e+01,1.00000001e-01,1.19794472e-01,6.81998394e-02,4.14311890e+00
131,1.27210098e+00,1.23379874e+01,1.00000001e-01,1.45981151e-01,7.48249891e-02,4.55714015e+00
132,1.21402579e+00,1.19107113e+01,1.00000001e-01,7.70369464e-02,5.32109540e-02,3.13564943e+00
133,1.00291033e+00,1.03041652e+01,1.00000001e-01,7.06002159e-02,5.21385684e-02,3.15317670e+00
134,9.90766583e-01,1.06670061e+01,1.00000001e-01,1.02645622e-01,6.23812260e-02,3.34165228e+00
135,1.19682326e+00,1.21363740e+01,1.00000001e-01,9.48616547e-02,5.90786981e-02,3.30055706e+00
136,1.07695211e+00,1.13029056e+01,1.00000001e-01,6.62214707e-02,4.95724260e-02,2.74168627e+00
137,1.07099344e+00,1.13544677e+01,1.00000001e-01,5.27307695e-02,4.46418108e-02,2.59063685e+00
138,1.06766871e+00,1.16743169e+01,1.00000001e-01,1.32814706e-01,6.96393108e-02,4.43765974e+00
139,1.20409389e+00,1.17020521e+01,1.00000001e-01,4.58830233e-02,4.12681108e-02,2.33631851e+00
140,9.55721131e-01,9.81951254e+00,1.00000001e-01,3.55945020e-02,3.70622479e-02,2.11969866e+00
141,9.35656372e-01,9.98585478e+00,1.00000001e-01,5.30958097e-02,4.42856103e-02,2.42773113e+00
142,1.12748865e+00,1.19167003e+01,1.00000001e-01,8.00525042e-02,5.57004958e-02,2.96947725e+00
143,1.04224314e+00,1.03994042e+01,1.00000001e-01,5.29042184e-02,4.48089322e-02,2.82167515e+00
144,1.07009656e+00,1.13300025e+01,1.00000001e-01,5.19210242e-02,4.34828799e-02,2.27656448e+00
145,1.02959578e+00,1.05939718e+01,1.00000001e-01,6.78019913e-02,5.03865586e-02,3.04177220e+00
146,9.21472128e-01,9.42821321e+00,1.00000001e-01,8.63441189e-02,5.57626615e-02,3.46526283e+00
147,1.09553676e+00,1.08855549e+01,1.00000001e-01,4.97305529e-02,4.35797575e-02,2.98891078e+00
148,9.56219836e-01,9.62351655e+00,1.00000001e-01,5.91319315e-02,4.77499486e-02,2.62801181e+00
149,8.65221277e-01,9.06113583e+00,1.00000001e-01,4.03778944e-02,3.87467579e-02,2.10756315e+00
150,9.07100851e-01,9.61951421e+00,1.00000001e-01,6.96199205e-02,5.00151986e-02,2.87018934e+00
151,1.05777649e+00,1.15184259e+01,1.00000001e-01,1.23698775e-01,6.94062008e-02,4.37334858e+00
152,1.18181035e+00,1.07578021e+01,1.00000001e-01,4.93300291e-02,4.27771734e-02,2.23901052e+00
153,8.80296814e-01,9.00682157e+00,1.00000001e-01,1.28818686e-01,6.83008742e-02,3.75268165e+00
154,9.83719989e-01,9.68904571e+00,1.00000001e-01,4.09025786e-02,3.91472105e-02,2.00871726e+00
155,8.85751240e-01,9.38261668e+00,1.00000001e-01,6.08843362e-02,4.76382297e-02,2.83369112e+00
156,9.95323251e-01,1.04518037e+01,1.00000001e-01,8.37805443e-02,5.66416151e-02,3.20678086e+00
157,8.82104541e-01,9.15235574e+00,1.00000001e-01,6.23195358e-02,4.82274486e-02,2.71836187e+00
158,1.11440765e+00,1.09543306e+01,1.00000001e-01,6.82640655e-02,5.12818674e-02,2.85041655e+00
159,1.15776911e+00,1.14470978e+01,1.00000001e-01,7.40810093e-02,5.24584548e-02,3.28570887e+00
160,9.21308083e-01,9.47522748e+00,1.00000001e-01,3.41658917e-02,3.57285788e-02,1.92005026e+00
161,1.24938475e+00,1.21900978e+01,1.00000001e-01,3.37236628e-02,3.57181920e-02,2.26360989e+00
162,7.82378564e-01,7.75185204e+00,1.00000001e-01,4.32720762e-02,4.03676967e-02,2.24623977e+00
163,1.09664039e+00,1.12449913e+01,1.00000001e-01,9.51641318e-02,5.80102681e-02,3.57503598e+00
164,8.94127190e-01,8.86044819e+00,1.00000001e-01,4.13060366e-02,4.00058091e-02,2.22933142e+00
165,9.08156628e-01,9.49412064e+00,1.00000001e-01,5.15481118e-02,4.44367783e-02,2.24114301e+00
166,9.58994030e-01,9.78267948e+00,1.00000001e-01,4.48363654e-02,4.12688473e-02,2.48920873e+00
167,8.33932519e-01,8.23177477e+00,1.00000001e-01,4.76224635e-02,4.20761831e-02,2.19930916e+00
168,8.99740534e-01,9.40183584e+00,1.00000001e-01,4.12413335e-02,3.97925053e-02,2.38785298e+00
169,9.37976573e-01,9.80479056e+00,1.00000001e-01,4.57599473e-02,4.10368198e-02,2.06589011e+00
170,8.17258611e-01,8.56820594e+00,1.00000001e-01,3.29009103e-02,3.57486048e-02,1.96350931e+00
171,9.14389802e-01,9.91302636e+00,1.00000001e-01,4.96620047e-02,4.35265956e-02,2.19527110e+00
172,7.28178589e-01,7.35509741e+00,1.00000001e-01,5.02046728e-02,4.32473633e-02,2.08297466e+00
173,8.21313775e-01,8.33465163e+00,1.00000001e-01,6.96361437e-02,5.06216451e-02,2.78679646e+00
174,9.13801542e-01,9.28381372e+00,1.00000001e-01,6.77330617e-02,5.07880214e-02,3.33531686e+00
175,8.84008096e-01,9.29566396e+00,1.00000001e-01,9.19549554e-02,5.97388936e-02,2.93679839e+00
176,8.95070023e-01,9.17351358e+00,1.00000001e-01,5.49911410e-02,4.46697206e-02,2.12883898e+00
177,7.95806518e-01,8.22124629e+00,1.00000001e-01,3.83222047e-02,3.77503874e-02,1.89300789e+00
178,8.25063862e-01,8.78102494e+00,1.00000001e-01,4.28264663e-02,4.03720338e-02,2.00315873e+00
179,8.20204644e-01,8.71817943e+00,1.00000001e-01,3.08218550e-02,3.40690448e-02,2.32234107e+00
180,8.05267908e-01,8.74178235e+00,1.00000001e-01,4.84857952e-02,4.27632487e-02,2.23662386e+00
